l1_pt,l1_eta,l1_phi,l1_energy,l2_pt,l2_eta,l2_phi,l2_energy,l3_pt,l3_eta,l3_phi,l3_energy,l4_pt,l4_eta,l4_phi,l4_energy,n
132.67902,-0.9942996,-3.0859137,203.8489,110.817,-0.66936755,-0.27284095,136.5839,31.938025,-0.020212881,1.2132686,31.94455,16.316135,-1.0816616,0.4657093,26.82869,0.011351224556583783
76.20067,-0.06630812,-0.111759156,76.36825,37.35231,-0.4609714,2.4045417,41.39167,37.128136,1.3591886,-2.2361777,77.03906,28.127134,-0.063087076,2.6770377,28.18312,0.02871131648569451
37.55118,1.3539786,2.6699147,77.56223,34.82669,-0.36928403,1.554058,37.22846,31.861814,-0.31827658,-1.2042356,33.48929,30.825058,1.5436474,-0.80124587,75.44796,0.009483017407472994
44.906963,-1.3017254,-0.9902777,88.63949,44.191673,-1.2742763,-0.2419854,85.19592,44.116848,-1.0438675,2.2066827,70.41645,43.224335,-0.7240985,2.8446856,55.05985,0.007844173178653373
74.3455,1.4880682,-2.1077347,173.0146,57.58115,0.9599375,-0.08134037,86.21194,38.112152,2.1427531,1.6014658,164.6484,35.486618,0.91340333,2.1091168,51.34823,0.03811039766632295
104.58942,-0.3292973,-3.1052895,110.3115,80.66117,0.15522793,-0.5279106,81.63492,48.08751,-0.4353855,0.8193505,52.71771,9.505078,2.0284476,1.3575859,36.75526,0.010623832871188317
42.558807,0.051714182,-0.33801293,42.61573,39.3859,0.7740209,3.1130276,51.78503,24.257002,-1.8492775,1.8054566,78.9878,11.664409,-2.0642624,-1.1411076,46.69494,0.010260006135839888
34.61606,0.96263784,2.5862546,51.93238,30.366585,-1.028536,0.06584622,47.89567,24.473341,1.2303888,-2.0015826,45.45604,9.5424795,-2.2070246,0.20994051,43.88901,0.037757566918818486
64.51292,-0.87060314,0.8179758,90.54549,42.53623,-1.5300441,-0.90872276,102.8293,36.61059,-0.03770119,-2.8275585,36.63662,35.50615,-1.2879401,-3.0789967,69.2574,0.021825019063122328
39.356987,0.7164923,-2.0356803,49.8988,38.653366,1.9879161,1.3704333,143.7381,34.742542,2.0227654,-0.8804,133.611,26.988153,0.18903758,2.0387807,27.47181,0.007515088613322278
54.728268,-0.017614147,2.5318687,54.73676,49.83751,-1.5964811,1.0714505,128.0386,45.672245,-0.6007228,-1.0103096,54.16389,36.554813,-0.7739988,-1.6605765,48.062,0.027404862746096176
53.734238,1.2093303,0.9789783,98.05523,52.627262,-1.245236,-2.477258,98.98208,16.229755,1.1926905,-1.6003251,29.20821,12.613236,-1.3949413,0.3288668,27.00863,0.028642432197405147
112.44956,0.9672123,-0.06759003,169.2783,90.9807,-0.5521415,-2.9605184,105.2048,17.971426,0.7807123,2.5278714,23.73222,15.8074465,1.292733,2.1020074,30.96084,0.04107480470774761
61.601246,0.60905236,-1.7957528,73.38416,58.002937,2.407112,2.096984,324.5823,33.11351,0.40104312,0.8667815,35.81231,26.3664,1.1836848,-0.62133265,47.09746,0.06262945218257286
49.039913,0.9226793,1.0508913,71.43829,48.644814,1.6923162,-2.3841407,136.5981,42.846275,0.91592646,-1.6914165,62.11071,37.091797,0.71546006,1.1206824,46.99706,0.021512512965149715
66.230415,-0.52252203,-0.9311191,75.47944,57.84309,0.5937082,2.4449918,68.34062,25.198977,2.0401716,0.27895766,98.55238,21.415243,0.95855165,2.7035158,32.0304,0.024029526340490777
47.92207,0.7841391,-2.8351114,63.42565,41.940945,1.6553,-0.67246544,113.7791,38.15571,1.9181122,1.6203617,132.6861,14.975447,-0.6693697,0.16604777,18.45751,0.024604907152406697
49.416737,0.29619518,0.26239395,51.60033,46.41482,-0.7116931,3.0579689,58.67415,39.50026,-0.5511613,-2.9106812,45.65336,37.763214,0.37419268,-0.20412545,40.43801,0.0357049800396375
83.92096,-2.2236874,-2.993409,392.3117,76.2031,-1.1284318,-0.31379965,130.0918,26.109615,-2.2554026,0.7170262,125.9001,20.87234,-2.3863976,2.0251842,114.4452,0.05832033215871007
45.317318,1.0776007,0.8909999,74.27585,43.92163,-0.43755192,-2.3028784,48.19357,40.14762,0.34200522,-2.373741,42.51858,39.06223,0.35904518,0.70491445,41.60722,0.023303401198097335
45.1963,1.5457155,1.983261,110.8323,44.629726,0.5738346,-0.6514835,52.18156,27.987719,-0.51067954,-3.0096595,31.71723,14.875747,-0.7741775,-0.79912657,19.56079,0.009837148101246461
52.15288,0.9579642,-0.11968932,77.97007,48.684452,-0.3644477,2.9928007,51.95358,46.26942,1.5743241,2.0173578,116.4746,45.74343,-1.228951,-1.2053071,84.85959,0.040473581459568475
116.04593,0.5759863,-0.9767275,135.8338,107.29436,0.43651938,2.2072756,117.6801,25.4658,-0.8387568,1.07848,34.96119,18.237206,-0.80852675,-2.38166,24.53007,0.03411017258130966
56.003395,0.49225175,-2.887917,62.92666,44.241577,0.2632587,0.471133,45.78354,37.659683,0.605575,0.5993944,44.7786,31.77433,1.6365228,-2.1096592,84.70926,0.055909173969348025
78.49815,-0.93524426,1.0163331,115.4051,76.113464,0.093259744,-1.9943186,76.4447,19.871845,-1.2529445,1.698732,37.62036,18.639477,0.751541,-1.985618,24.15586,0.04413618812451751
86.7735,0.029661367,2.8158262,86.81167,84.4402,1.3705003,-0.30813408,176.9571,22.385426,0.5913657,0.0048581,26.41507,20.763094,2.0086453,-3.0320354,78.7688,0.06216720990367697
67.26275,0.5487517,3.0149407,77.64681,53.6789,1.3126998,-0.6490708,106.9629,34.98957,0.04058918,1.2461542,35.0184,15.770559,2.2957766,-0.62380934,79.11167,0.02448305095786107
41.48177,-1.8107147,0.43126497,130.2187,41.25971,-0.5314417,-1.8654734,47.22463,38.435062,-0.74586636,-2.841205,49.63101,35.276894,-1.8311278,1.2532868,112.9064,0.017267691607396166
44.699635,1.2743268,-1.9390405,86.17894,44.638233,0.57113963,1.2458001,52.11882,27.133713,-0.28543115,-0.45312524,28.24654,25.220901,2.453105,2.6779053,147.6736,0.015768639075154505
54.400715,-0.9199922,-0.9975895,79.09301,44.940132,-0.9465051,1.1939722,66.61888,35.10542,-0.21682732,2.4123137,35.93388,27.816422,-2.462837,-2.3661058,164.4404,0.04337584250862196
45.705757,0.04737639,-1.1053506,45.75706,43.356388,0.33122176,1.7503086,45.75647,36.18795,-1.038976,2.1744852,57.54135,32.54889,0.45092162,-1.3297243,35.91443,0.0387492494451755
67.056076,-1.2752106,-2.9220731,129.3789,62.315025,-1.5389782,1.6346427,151.875,56.38771,-1.1926532,-0.09949734,101.4761,44.04517,-2.0248156,-1.2637135,169.7222,0.01922593239108102
65.89034,-0.66921514,1.9817384,81.20374,52.742832,-0.3704878,-1.4519486,56.4042,50.47242,0.26271597,0.4942714,52.22426,40.20143,-0.32841972,-2.2218733,42.38904,0.024001332321517382
45.916733,-1.5040835,-0.3184616,108.4151,43.07522,0.43378216,-2.7568579,47.19183,26.621761,-1.1984622,0.9816527,48.14109,20.298075,0.35213107,2.7144065,21.56957,0.025388525419043725
45.104282,0.019647956,-0.039295234,45.11298,43.74869,0.21037905,3.0623252,44.72042,37.77722,-1.0236722,2.9350944,59.36068,36.749104,-2.3258946,-0.2597304,189.8739,0.03269874276972084
52.428997,-1.421217,-1.7217745,114.9133,50.765656,-1.3616865,0.8154968,105.5671,38.075756,-2.0960581,-2.7792583,157.1954,29.66895,-0.16794665,1.2735758,30.08836,0.02049549495335448
50.732216,1.1130245,-0.31418502,85.53739,32.23542,2.163062,2.8158824,142.0405,24.972347,1.0611829,1.9104174,40.40318,20.463478,-1.463123,-2.0474691,46.56404,0.015413742400017423
43.403076,-0.23255616,-1.2321784,44.58205,35.996,0.87658435,1.7198098,50.73422,26.416018,-1.3827155,-2.704961,55.95713,22.21702,1.1341956,0.8378876,38.10611,0.025653394154433438
298.48477,-0.13979763,0.5615663,301.4062,284.35828,-0.56074685,-2.621472,330.2485,20.143398,0.5569038,-2.797341,23.34863,16.973387,-0.64664614,-0.69172686,20.6475,0.014164946600814214
46.165604,-0.25199193,0.40502843,47.63913,43.553246,0.14598255,-2.8121524,44.01816,28.260714,-1.4121717,-0.6740053,61.44549,26.947062,0.7844299,2.6152794,35.67167,0.034881260891918876
105.20915,1.367524,1.5807848,219.9059,74.69865,-0.44187066,-0.8450217,82.11052,49.188034,-0.6798029,-2.5187392,60.99822,22.347525,2.0357897,-1.964676,87.03103,0.036845362191246685
37.880924,0.70379335,1.5081303,47.65631,28.799679,-2.1370935,-1.7313205,123.7345,27.485365,-0.9272153,-1.164124,40.17144,18.066977,0.11023559,2.0694907,18.17687,0.008758005797166544
49.83778,0.95920855,-1.8575166,74.57791,40.431076,0.15465106,2.0913572,40.91554,38.86842,-1.1035683,-0.34361237,65.03833,25.932661,-0.57722837,1.6631945,30.37424,0.01145502442855679
65.30586,1.1098601,-1.1077579,109.8294,54.22551,1.7222255,1.8544483,156.5935,33.53803,1.1379104,1.9075514,57.69764,25.450987,0.37796244,-1.6854829,27.29063,0.07453394532303464
49.84428,0.2446651,2.4982233,51.3436,36.992313,-0.68791425,0.89536536,46.09583,35.275238,1.2421451,-1.2869002,66.17279,25.838339,1.2674637,-1.3016759,49.52405,0.0404059046198544
90.057724,-0.28841364,2.7233624,93.82937,78.5012,0.90135115,-0.9338841,112.608,50.46686,0.23997231,0.38950247,51.92696,13.30479,1.9174664,2.5545225,46.23865,0.01649315735920829
47.52901,1.4521632,-2.708242,107.0926,46.666656,0.79924923,0.5046835,62.38252,44.669582,1.1920384,-2.0874515,80.34696,43.65599,2.0140133,0.97902715,166.4774,0.05652135630331082
145.90582,-0.6328433,-0.30504873,176.111,140.68593,-0.23969094,2.5728807,144.7467,26.994053,-1.1865889,-2.5307028,48.33486,16.527725,0.71942174,-1.4809155,20.99252,0.011630893849291396
67.57425,-0.47479364,-3.0877676,75.33502,67.03714,-0.8280606,1.0819364,91.36395,43.88343,-1.1249636,-1.0465432,74.70647,22.475012,-1.8626649,-0.8967491,74.12413,0.018664681820493745
84.072334,0.028901085,-1.6717553,84.10744,66.41275,1.2850351,1.7581888,129.2205,49.255833,0.84078985,0.028547747,67.7161,33.08441,-0.8258592,2.6023571,45.02293,0.009338635037081293
81.83718,1.7286707,-0.23211144,237.7649,62.8831,0.4930674,-2.7425468,70.68315,27.499763,1.8550743,2.3402078,90.04267,23.644041,-1.0082,1.6796263,36.71374,0.005305524304750662
75.85747,-1.0410588,2.2298152,120.8142,66.70906,0.13950826,0.41926473,67.35927,56.209877,0.29698503,-1.241351,58.70701,47.107235,-0.8057785,-2.3370342,63.24566,0.019883144910404993
42.23669,-0.14273924,0.158152,42.6677,39.54577,0.41392526,2.4058142,42.98218,36.68698,0.8643296,-2.9549103,51.26544,35.43635,1.9783963,-0.839881,130.5728,0.020448231324003825
55.950222,-1.0333467,1.5571574,88.57675,52.834248,-1.3221315,-1.8607064,106.1434,47.29249,-1.0526913,-0.61126393,76.0073,32.728596,-2.1581228,2.4115913,143.5218,0.009586807282082253
61.084663,-0.21503972,0.99036384,62.50245,58.378223,-0.018949717,-1.9703957,58.38871,46.813347,0.45160276,2.2894022,51.66871,38.2114,-0.75605696,-1.0189431,49.66289,0.02614118796541642
51.312458,-0.40195662,2.1112158,55.51382,48.818356,-0.42467365,-1.0306193,53.28705,33.971333,0.3388172,-0.3179349,35.93997,32.117092,-1.3187286,2.8741634,64.33278,0.031398790484858996
58.096992,1.2420282,-2.737512,108.9733,22.545292,0.02798882,0.25725394,22.55413,21.85584,-0.5272224,1.0903033,24.96442,21.632544,2.4102185,-0.10535809,121.4255,0.049302468648848574
60.27962,0.04574455,0.15185735,60.3427,54.99603,1.0447211,-1.7967125,87.83954,33.66262,-0.7437805,2.4745111,43.41111,31.511093,-0.14523798,2.2925925,31.84402,0.03264534879943145
46.03964,-0.417567,-1.3779476,50.11209,26.410767,-2.241296,0.7922046,125.6074,21.216555,1.4249185,2.2989082,46.65571,16.93763,0.6893841,2.469368,21.12439,0.06370933616936585
106.561584,0.5176637,3.1289728,121.1613,54.455116,-0.36452648,-0.017595539,58.11334,37.000683,1.4059848,0.028524937,80.00782,15.189406,-0.106384024,-0.095074005,15.27544,0.01883994725048382
48.928436,0.08396189,2.0752044,49.101,47.6442,0.058130976,-1.3731569,47.72473,43.79307,-0.78380156,-0.74927366,57.94804,38.108,-0.22234808,2.0560021,39.05389,0.004949261563033992
54.436024,-0.28661966,0.10753567,56.68735,49.262943,-0.9816611,-2.9768698,74.9677,38.86655,-0.6532393,2.9885144,47.45825,33.093056,-2.0100274,-0.111762576,125.7124,0.01628002215379977
93.0268,2.0165796,-2.987982,355.6273,73.23199,-0.084951095,0.68363386,73.49639,46.31926,0.09738851,-1.098063,46.53909,16.817549,0.7879921,0.5801618,22.31465,0.03954593138735036
65.93773,1.1674976,0.30945888,116.218,52.154377,0.6693003,-2.8887734,64.27863,38.92055,0.9283129,2.7349524,56.9302,32.44068,-0.64927715,-0.76341885,39.52216,0.03345089342166882
134.87096,0.08469458,0.1871739,135.3549,114.27205,0.6422064,-2.2292495,138.6577,101.1886,0.66041195,-3.1033216,124.0688,79.16172,-0.18728966,1.0625803,80.55418,0.061158340630971836
114.89184,1.0562297,0.33785656,185.164,92.852005,0.65686995,-2.651055,113.6145,56.036083,0.17293209,2.3912792,56.87606,35.63097,0.6429832,-1.1518345,43.25366,0.007657576004948192
147.76747,0.02436475,-2.3107367,147.8113,95.702675,-1.6939311,1.0065334,269.1457,93.890076,-1.4087602,0.1498948,203.5221,46.615234,-0.16694228,2.831163,47.26632,0.011552713388387531
83.520485,1.9203675,-0.02523686,291.0697,80.855255,1.6633464,-2.6455162,220.9954,28.105837,1.8849192,2.4599364,94.68384,24.754576,1.830855,1.1795539,79.20839,0.0922798827600237
56.100296,0.89946723,2.3967764,80.3659,47.20679,-0.8498939,-0.80865026,65.30727,40.53501,1.6568366,0.46325138,110.1223,35.30057,0.7105193,-2.4689944,44.59233,0.03732264396464083
66.18348,0.4980857,1.9432702,74.56432,62.82211,-0.41795105,-0.6799007,68.38943,38.478508,0.54768485,-2.0890367,44.39519,12.639584,1.7578727,2.039238,37.74493,0.018300389616688614
45.108974,0.9651021,0.35115787,67.79878,43.75782,0.30372292,-2.3742003,45.79166,43.57796,1.2827677,0.9639541,84.62571,41.39762,0.53197974,-2.611401,47.39489,0.014606868014436197
58.91549,0.42782688,0.29273894,64.39005,55.888943,0.8685016,-2.6695318,78.32603,43.950237,0.29974532,1.5248078,45.93947,36.53097,-0.5053753,-1.809937,41.29619,0.025125026024698478
49.77546,1.594462,-1.0399104,127.6416,46.09948,0.7417109,2.9347656,59.37205,44.276726,0.9944597,-0.019567622,68.03532,42.08526,1.661147,2.1878638,114.7932,0.0344142469969922
139.38841,0.07430586,-2.7690353,139.7734,67.86459,1.5049905,-0.043995783,160.3685,67.02178,0.37742573,0.6152094,71.85235,16.716867,-0.52982914,1.1192961,19.11864,0.02148527425385536
47.82748,-1.0097317,0.5914671,74.35215,46.428455,-2.4508684,-1.5754192,271.2497,32.61327,-1.2609143,2.0086875,62.16156,27.458223,0.4189859,-2.7775826,29.90382,0.022221998200020462
84.3016,0.7908188,1.2238644,112.0653,56.78146,0.9405868,-0.82264584,83.80611,51.51301,-0.016022807,-2.3141441,51.51962,32.430576,1.2478869,3.133478,61.13303,0.019236392368002522
51.249573,1.0241711,0.9072797,80.56125,37.52297,0.78590524,-2.322282,49.7198,36.045994,-1.0291235,-0.7741721,56.87936,33.999504,-0.37557557,2.7732646,36.42576,0.019691898920604682
45.86702,0.050816767,1.3936714,45.92625,45.527878,-0.7744215,2.945862,59.87615,45.469425,-0.5934848,-0.22198842,53.71497,44.674923,-0.40924865,-1.7457654,48.46861,0.006596657933111992
60.95033,0.25846922,0.33020416,62.99763,56.44841,0.6333496,-1.6404965,68.15358,50.527256,-0.4832164,2.1130395,56.54194,28.458534,1.3590566,-2.9028385,59.04324,0.010482751852221472
41.83491,0.07291494,1.8194599,41.94617,40.386436,-0.7460701,-1.5669521,52.15753,24.950867,0.13952823,-1.0420977,25.19413,21.521473,-2.4953406,1.6846396,131.3707,0.028131231246134796
40.942738,-0.5137021,0.743596,46.46477,38.87388,-1.977938,-2.6180987,143.176,32.120735,-0.18242677,-0.9168517,32.6567,23.504803,1.5983479,2.319961,60.49062,0.02469888952516213
140.04086,0.09517841,1.6448745,140.6756,119.595474,0.12861015,-1.6847144,120.5859,41.81131,-0.20858978,-0.4706982,42.72421,13.436734,1.4369818,-3.0016146,29.86731,0.025639873473299733
159.07228,0.5171894,0.9366425,180.8254,96.58552,-0.8542438,-1.8415885,134.0222,68.23609,0.05428588,-2.4915931,68.33667,15.402394,-0.6440941,2.7260983,18.70928,0.02720662784349471
193.1509,-1.0044583,2.3685994,299.0623,151.23218,1.1655451,-1.1720757,266.125,100.4145,0.89430076,-0.50588834,143.3175,53.797455,-1.6130644,1.7254969,140.3426,0.05258331793166372
61.354347,0.40471604,2.8688865,66.44808,48.543285,1.2591612,-0.79873914,92.38656,42.27694,0.671631,1.5474501,52.17612,34.115566,-0.085597746,-0.7807257,34.24062,0.015346962022199121
66.62056,0.9925037,2.91129,102.2169,60.20066,1.3221049,-0.30041716,120.9396,44.49743,2.2941217,1.2836123,222.8558,40.410255,0.059918452,-1.7010043,40.48282,0.009690817634966037
60.270947,-1.6614118,2.2921367,164.4376,48.19638,-0.6160101,-0.14114587,57.63373,34.9198,-1.8065783,-2.575086,109.1906,29.222832,-0.9443748,-0.74152786,43.25166,0.02812544142826337
54.09612,-0.1278222,-3.0230088,54.53865,38.039005,0.23432137,0.29938406,39.08809,32.164253,2.1060958,-0.114020996,134.0898,14.632177,-0.75216836,-3.0622628,18.97017,0.062312612391951024
152.44943,-0.75134295,0.5739219,197.5423,104.70697,0.4986801,-2.3671908,117.9984,101.37169,0.5444119,2.994398,116.7689,53.05295,-0.88702637,-0.47825238,75.3293,0.022637780306803402
55.476337,0.63992906,-1.8545163,67.22834,46.60861,-0.40579578,0.84756786,50.49908,36.269283,1.1225487,1.2881664,61.62377,30.322235,0.8411495,-2.5656967,41.6968,0.03336855820881258
47.79494,-0.633262,-2.227838,57.7029,44.05879,-0.29469338,0.71874964,45.9858,40.04598,-1.6249157,2.3436537,105.6196,31.1296,-0.16073538,-0.6908585,31.5326,0.018822693986462982
48.518646,-0.59611124,2.5733776,57.39748,40.355217,-0.6968439,-0.13858871,50.55626,37.224438,-2.3412914,-2.0135841,195.2581,21.363403,-0.22601642,0.66011244,21.91139,0.018929927445078255
43.45305,-0.9667729,-1.8414317,65.39149,38.931355,-1.8552402,1.2907159,127.4934,30.89991,-2.402364,2.5490718,172.1089,29.41781,-0.45485455,-0.45012674,32.51381,0.022314128667135454
79.98467,-0.2818748,-1.4929065,83.18329,34.87237,1.6655649,1.5960281,95.51095,24.673115,-0.8953994,1.9551175,35.24256,22.351686,0.58957815,1.3951068,26.35028,0.03610291486393484
63.25128,0.48655725,3.1085362,70.88715,37.54747,-0.862452,0.1394483,52.39914,34.597466,0.5619862,0.14326838,40.20621,14.745709,1.7880633,-2.1612315,45.30728,0.024827950243518457
74.215416,-1.1313355,-2.1937551,126.9973,62.67594,-0.48070857,1.066979,70.05807,34.16441,-1.1208372,0.86007845,57.96723,22.49476,-1.7853346,-1.9943794,68.93873,0.07187839151852549
47.15257,0.85294086,-2.0457616,65.3699,43.60214,1.2253972,1.1852462,80.64564,32.07599,0.43876788,0.74096256,35.21343,27.332376,-1.5623395,-2.3142986,68.05233,0.02740511313553484
78.87225,0.80752075,1.7605613,106.0163,61.361275,-0.64444983,-0.54062694,74.55057,55.984386,0.5595519,-1.4454702,64.97977,45.764034,1.8117238,2.928688,143.7989,0.012761990034576442
54.113037,0.19859773,3.1074173,55.18368,41.369675,0.6976887,-0.18579532,51.85354,37.62348,0.60748905,0.028529089,44.78196,24.640701,-0.89049935,2.9488502,35.07354,0.031116365182781717
79.56728,-0.96263963,2.8103633,119.3701,63.631306,-0.018497277,0.1547738,63.64218,38.17877,0.89382124,-1.6792486,54.47237,16.659355,0.41613153,0.13665694,18.12271,0.01754768484797129
63.02781,0.5745681,-1.1936382,73.72083,44.69841,-1.4053284,2.1456516,96.59666,23.420376,-0.71752185,2.3936026,29.71235,18.973186,0.77341455,0.27510726,24.93635,0.030111075442391833
53.44128,1.754558,-2.0528445,159.0914,50.76368,1.2206151,0.77743894,93.51485,35.659798,1.0945894,1.0975261,59.2422,34.130356,0.19484584,-2.5155954,34.78029,0.0322529800582791
63.851345,-1.3444735,-0.7260856,130.7945,35.11259,-0.24070384,2.496942,36.1347,29.553804,-0.21391162,1.3398385,30.23255,27.48213,2.006945,-2.8661287,104.0878,0.012813107359402776
75.97189,0.2308068,2.5500178,78.00447,69.6536,-0.36371925,-0.6284126,74.31192,50.88971,-0.93338513,0.951875,74.71434,48.56082,0.5685174,-2.059762,56.6222,0.008509199875203936
60.202477,1.1611038,-0.065098226,105.5529,38.585793,1.506599,-2.1443214,91.31373,36.129414,-0.16303289,2.6538625,36.61063,20.697838,-0.6647658,1.927208,25.44208,0.011234303789751928
54.70091,-0.037452027,-0.395048,54.73928,53.61543,1.0230407,2.1437268,84.20679,42.768776,1.3129809,-1.4847212,85.24362,31.24528,0.1792014,2.503635,31.74832,0.01905167484281562
54.17792,-0.831905,2.1429498,74.03173,50.52385,-1.8152467,-1.7935437,159.2863,40.971737,-1.7623031,1.0516006,122.8638,37.694164,-1.2000201,-1.006298,68.25228,0.05078903575020272
50.311127,1.1404018,-2.2410545,86.72923,49.27044,-0.57083845,1.5921849,57.51836,41.739666,-0.98836553,-1.4222019,63.84132,40.88467,1.1382035,0.87754655,70.35333,0.026641276527015294
286.27365,-1.1466151,0.116649404,496.0022,255.12386,-0.9540689,-2.8103724,380.3161,119.32286,-0.69209844,3.0319302,149.0598,83.92998,-1.577121,0.45108485,211.8211,0.06832751689645933
46.725677,0.8949097,-1.1272528,66.71864,45.821445,0.01304719,1.8221625,45.82535,38.443996,-0.1738828,2.7155385,39.02664,31.949923,-1.3347951,-0.6009483,64.89716,0.02109401394881053
46.475525,-0.9227313,0.19796027,67.7052,44.407867,-0.55692834,-2.7627482,51.47471,16.30866,-1.2345885,1.002925,30.39868,14.590816,2.3692875,-2.682539,78.66871,0.09204428814847174
116.913925,-1.1938795,-3.0389671,210.6147,88.73264,-1.7578511,0.24673903,264.9724,73.33492,-2.18382,-0.8395006,329.7422,48.636703,-0.9208633,1.9659374,70.75748,0.05640712350762466
124.73745,1.8849299,-0.5168296,420.2238,81.974625,0.9761393,1.83582,124.2306,81.754,0.6773063,2.9993825,101.234,29.68565,1.1322299,-1.7758662,50.83491,0.06810378489332129
55.90956,-0.99325144,2.3358257,85.83151,49.7912,-1.0086482,-1.4403611,77.34076,36.2005,-1.4125066,-0.76463103,78.73188,34.642776,-0.1427698,1.3931794,34.99644,0.014404026753955843
89.55438,0.44597375,-3.0974271,98.60882,76.50532,1.736075,0.22716229,223.8253,31.075756,-0.065061696,-1.217897,31.14155,16.427105,-0.30105773,1.3130819,17.17718,0.021284426226972127
59.8292,-0.110020064,-0.503202,60.19166,54.689568,-1.2509315,3.0502667,103.3587,27.165998,-1.1793118,2.142558,48.35039,16.779587,0.7020337,0.06075168,21.08715,0.04514013911358536
73.34179,-0.8873466,-2.6376758,104.1609,51.03003,-0.8461515,0.97423923,70.41437,29.410357,-0.2766905,-0.24938074,30.54335,7.070899,2.3155258,0.064607106,36.16397,0.002469989793099016
59.022278,2.075039,1.6352932,238.7572,40.982716,1.9133543,-2.7970247,141.8691,38.83495,0.6992927,-0.363818,48.7236,31.82393,1.2353346,-1.3784063,59.35588,0.03628588383508454
60.34557,-1.8809755,2.6275136,202.53,54.395718,-0.3576975,0.89241004,57.91288,40.716965,-0.7849074,-1.531633,53.91671,35.566475,-1.4552578,-1.0783217,80.36118,0.016009851822746102
52.369987,-0.66092545,2.7947242,64.23066,45.08434,-0.26281467,-0.6401982,46.65035,34.8617,-0.055456217,-0.5438507,34.91532,31.908802,0.86420834,2.1229782,44.58476,0.025321214569901412
41.475773,1.7532609,-0.98528695,123.3201,22.655504,1.3649551,1.8848292,47.24737,18.149275,-0.4953938,2.9801366,20.42225,10.296349,-2.070819,1.3762081,41.48089,0.021953182365640877
