l1_pt,l1_eta,l1_phi,l1_energy,l2_pt,l2_eta,l2_phi,l2_energy,l3_pt,l3_eta,l3_phi,l3_energy,l4_pt,l4_eta,l4_phi,l4_energy,n
71.56324,-0.97861266,2.9447026,108.6543,64.205734,0.023970284,-0.10122421,64.22418,19.927334,0.25513908,-0.28100854,20.57945,12.994647,2.0376444,-2.9882512,50.69763,0.02322493049915506
79.68628,0.27524012,-1.0611033,82.72378,64.31479,0.06634829,1.6518669,64.4564,38.984272,0.57425463,-2.8942845,45.59076,15.5547285,-2.235942,1.3022717,73.59082,0.022508072910928597
69.5381,-0.0121683115,-0.76554,69.54325,38.277218,-1.7811944,-3.0633557,116.8485,29.194706,-0.472959,2.1362674,32.52132,26.778337,0.2436252,1.4334822,27.57697,0.01516426751956153
101.64503,1.5031265,-2.2027972,239.7886,86.55213,1.5447989,1.7209394,212.0694,50.714314,1.5309238,0.13528,122.6977,25.010902,1.0643747,-0.42911232,40.56729,0.0329238419280663
79.7748,-1.6510608,-1.0751929,215.5656,61.23209,0.14677702,-3.0843208,61.89285,47.55137,1.2071624,1.8008664,86.61546,43.685154,-1.7406614,0.6774737,128.3582,0.02197771476512912
97.79196,0.797879,-0.14935225,130.6065,96.98931,0.48241565,-2.894226,108.4958,26.975067,-0.32452005,1.251043,28.40799,16.89064,-1.2700806,2.291428,32.44648,0.008809413551147024
112.14666,1.232497,1.8450952,208.6683,82.60317,0.8985719,-0.50323814,118.2565,78.29287,1.2372541,-1.6944466,146.2635,33.717693,0.15714791,2.8535738,34.13489,0.03687292970577852
64.73197,-0.018804343,-2.8023155,64.74341,60.457558,2.4246564,0.46747965,344.2107,33.69347,0.2396505,-0.18888061,34.66566,26.030664,1.3078841,3.1175811,51.65436,0.06912362658598897
50.506092,1.5357858,0.73472285,122.7364,42.501163,0.6972517,-2.169877,53.25774,26.517817,2.0074613,1.9512128,100.4856,23.666056,-0.15578692,-1.7262596,23.95382,0.061505232502486996
60.549232,-1.2187777,0.78207344,111.3695,54.963314,1.2321529,-1.8812711,102.2391,36.15992,0.65502924,1.8069775,44.19873,31.037264,-0.9639555,-2.177798,46.6091,0.020596645968709262
62.527386,-0.19166829,1.43594,63.67943,51.58272,0.27365813,-2.943429,53.52629,42.88133,1.6251993,-1.5361595,113.1274,41.654243,0.42403612,-0.21652858,45.45555,0.014503270631884033
80.4931,0.53734535,-3.015508,92.39621,68.22548,-0.6101342,-0.22129273,81.32328,24.962374,0.64297795,2.0140786,30.30259,24.133692,1.0192207,0.105743594,37.79228,0.019278768960530407
71.787766,0.71595114,0.57424116,90.98594,53.03601,0.3579003,-2.42587,56.46918,27.334558,2.1303012,2.4575305,116.6667,21.488945,2.2298596,-1.5273538,101.0636,0.030763187068607395
108.50076,-0.18182477,-1.4763205,110.2992,79.38819,0.8852079,1.8799149,112.5771,23.28672,-0.92382663,1.5039037,33.95097,15.381901,1.1171014,0.6376413,26.0201,0.04056000608793463
50.91048,0.89695215,-0.6415391,72.80018,48.110355,-1.3620551,2.0405216,100.0778,38.99962,0.5773024,2.5089793,45.68099,37.609386,-0.25490478,-1.2336476,38.83787,0.047292125052235116
66.921585,-1.7754409,-2.4614909,203.1837,42.502872,0.65782565,0.4868478,52.03556,40.654938,1.9577761,2.1811686,146.8605,39.37098,-1.6503078,-0.28616858,106.3129,0.07410178333047995
117.97164,-0.83969766,0.24404408,162.064,95.36774,0.0928339,3.106858,95.77898,20.36987,1.6751176,-1.8447924,56.28917,18.315334,-0.50492,-2.4120843,20.70005,0.036102135684231415
105.03399,-0.5853289,-1.0133168,123.5464,84.74549,0.9597803,2.575376,126.8682,32.048233,0.09920949,0.8641121,32.20608,19.898546,-0.8440821,1.8174142,27.41815,0.04812022683157061
51.801365,0.62108004,-1.9963902,62.11763,50.98148,1.1722999,2.3583806,90.21339,43.76982,0.9550765,0.90449893,65.29696,38.2893,2.4672575,-0.6508558,227.3405,0.03888387851573631
53.936485,1.1066763,-1.7061479,90.477,39.091488,-1.2038926,1.7073082,71.01145,37.62397,0.742096,1.0420091,48.46811,18.881453,1.0471812,-1.9156355,30.21536,0.033754836907223036
51.609127,1.2416592,-2.4169486,96.77373,51.200676,1.1035708,0.7467073,85.67402,45.025497,1.2668965,-1.8174123,86.25811,44.750923,0.8254875,1.2980313,60.88397,0.009707938262589805
103.655785,0.25545907,-1.9082906,107.0565,87.61285,-0.27775595,1.134961,91.01422,28.459372,-1.3660448,2.7103164,59.40794,24.07975,0.7331889,0.27284434,30.84716,0.012330983912036932
62.92625,1.2933496,-1.3622575,123.3143,45.246788,0.116216354,2.0607448,45.55269,29.856752,2.0513883,1.0731561,118.0424,7.5483985,-1.6881566,-2.4868941,21.11422,0.008487839790139664
47.67785,1.3465443,-1.1328446,97.84105,45.105225,1.5879834,2.0756805,114.9779,44.602024,-0.117544755,1.8281503,44.91051,41.50463,0.3118741,-1.2534745,43.53953,0.008179962760807355
75.551186,-0.62711495,1.3152432,90.90062,61.70778,-0.37513286,-2.7521026,66.10084,49.69531,-0.3404894,-0.8313478,52.60391,13.708627,-2.2981455,-1.2363764,68.928,0.012114393637434535
146.39615,0.06500211,-1.2985735,146.7056,129.2529,0.9991094,1.5899447,199.3124,29.606897,-0.2862233,-2.6867654,30.82795,26.834002,2.385277,1.9643528,146.9716,0.02060399011429128
53.561253,0.5966676,-2.203712,63.38172,38.10484,-0.6870569,2.2524695,47.45788,33.325237,0.97997016,-0.20023319,50.64935,30.651949,1.5892376,0.7206301,78.2252,0.027576016681041177
56.189247,1.3836806,-1.1625493,119.1271,53.890873,1.7514035,2.4796963,159.9539,37.802902,1.8460072,-0.21463457,122.7147,31.341166,0.48892996,2.133965,35.16248,0.03645075612425687
50.353493,-1.7567738,-1.6079345,150.2125,46.25175,-1.5216467,1.573165,110.9606,39.613987,-1.1163521,0.9052381,66.97074,35.205692,-0.28524598,-2.263476,36.64769,0.03854090635227902
76.56059,-0.64002633,2.9161732,92.78414,74.80978,-0.56406695,-1.0098784,87.02987,39.832348,-0.34825715,0.74264365,42.27235,20.06186,-1.8356228,1.2939323,64.48434,0.04131902190719775
57.507504,-0.5549924,0.2794286,66.59382,52.172344,1.3048521,3.0170848,103.2584,48.800236,1.0459294,-0.9420429,78.01712,36.480465,-0.14691116,2.652865,36.87486,0.021482147025401008
65.065765,-1.4729849,0.8242453,149.374,61.10997,0.21717149,-1.9144313,62.55672,52.785343,0.053172056,2.4796023,52.85998,28.970085,-0.09998594,-0.8987129,29.11501,0.02248033935937208
88.19627,2.0628638,-2.6030111,352.5893,80.19341,1.198187,1.3840206,144.9834,42.021732,2.4971309,-0.7202565,256.9611,29.813118,-0.035616957,-0.19731815,29.83203,0.04696940396999099
60.99724,-1.5697389,1.5935037,152.9046,30.844683,1.0232697,-0.61565423,48.45229,28.304161,-1.2706971,-2.4364457,54.40019,24.924776,-0.4585412,-1.6608858,27.59136,0.025283367284415482
44.805206,0.46939752,0.17969334,49.83256,39.040985,-0.52845204,3.129209,44.62036,35.07407,-2.4384274,-3.1219897,202.4179,31.019243,-0.91378695,-0.25431445,44.89649,0.02712948255260377
66.68112,-0.5715871,-0.6009365,77.87368,50.74846,1.54077,2.9471328,123.8871,28.894468,-0.39567947,2.1377208,31.18603,10.895363,1.9222635,0.329162,38.03948,0.028689702237299778
55.108646,-0.96315455,-0.2042726,82.70802,52.823128,-2.0243359,2.2320344,203.4525,41.22846,-1.619312,-1.5062605,108.1763,26.417276,0.21519673,2.7273877,27.03133,0.0185457536608303
76.06924,-1.5670042,-2.4806547,190.2088,75.64768,-0.5494039,0.9747645,87.35469,61.150524,-1.3726668,-1.0849454,128.3944,39.711376,-1.9550195,1.850689,143.0726,0.04933949212690773
104.94545,1.5461178,-0.34624586,257.4463,90.95321,1.7533749,2.7446547,270.4606,17.973661,0.739623,2.67255,23.11807,7.764427,-0.603734,-1.4160484,9.22298,0.10136160499001075
71.723114,-0.76743984,0.8093817,93.90147,52.81555,-0.35282013,-3.1288896,56.13709,52.39384,-0.7859652,-1.1539371,69.42718,18.19664,0.31218275,-2.9570212,19.09057,0.017213909470837483
73.73355,-0.94810575,2.7566128,109.4313,54.282627,-0.50458807,-1.0268472,61.34092,45.735073,-1.2906839,1.1040676,89.42017,29.571558,-1.0938276,-0.84330195,49.09784,0.04443021549468592
58.19348,-0.83173186,2.0491924,79.50943,43.593063,-0.8729164,-0.13860407,61.28343,33.859867,-0.87738186,-1.9903625,47.75031,14.940998,1.9919112,-1.7451601,55.77447,0.04778834391462529
59.693558,-0.50595015,0.3700758,67.49828,56.086426,-0.47553405,-2.2007174,62.54832,27.61566,-2.1751835,1.9875058,123.1298,11.535986,2.1835382,-3.0093756,51.85601,0.019545491712287814
51.795963,-1.0078486,-3.0431876,80.40556,43.220535,-0.6314853,-0.30748093,52.12835,34.48733,-0.018666562,0.0008510758,34.49334,30.192627,-2.1280525,2.4970593,128.5838,0.03744969694645543
58.83816,1.6462276,2.5175152,158.279,52.918064,0.07127884,-0.22812155,53.05255,39.49524,-0.12659734,-2.8324587,39.81215,35.38574,2.1621995,-0.29827553,155.7911,0.03555771091362538
120.39213,-0.56934553,-1.2497902,140.4377,90.80626,0.594016,2.2998672,107.3036,57.677963,0.48245636,0.9109114,64.52187,12.886449,-2.0583868,3.0677803,51.2944,0.028148939500885012
58.899963,0.6750057,1.1762631,72.83562,41.401833,0.4818139,-1.1769701,46.30113,35.24532,-1.5989813,2.906071,90.75831,24.735746,0.656128,-1.7436508,30.25394,0.008051646059523672
104.68071,-1.150384,-2.6117995,181.9309,85.04501,0.41993132,0.34593803,92.65437,79.74683,-0.6530162,0.14644505,97.36294,69.68679,-0.3571817,2.9623063,74.17953,0.049260885914014715
44.044937,1.69878,1.8774086,124.4309,38.013702,0.05808411,-2.3102283,38.07785,29.719109,2.05139,-0.6566447,117.4984,15.945029,-0.73509574,0.26903063,20.45063,0.029230749324471717
124.132835,0.93688065,-0.52808934,182.7146,99.18964,0.6521112,3.1116717,121.0378,40.973003,0.66807693,1.7582656,50.46187,19.331038,1.5275173,1.5936044,46.62453,0.0101630660621379
70.62135,2.277197,-0.85561645,347.8767,62.50533,2.206478,2.597311,287.3294,28.766413,1.8874214,2.2956057,97.14106,26.241497,1.1371285,-0.022234077,45.11624,0.15562543327507294
50.635277,-0.32079795,0.37814093,53.26317,48.39456,-0.710355,-3.090598,61.12676,25.31577,1.0982492,-2.6811473,42.1807,24.464752,0.9067308,-0.20492461,35.22993,0.04215262555234806
89.33422,-0.74085194,2.7047281,114.9923,44.430992,-0.31242517,0.05676004,46.61713,40.407677,-1.8688265,-1.1814023,134.0522,21.446684,-0.13308357,-0.13729036,21.63689,0.012103125405261447
61.623653,-1.5211415,1.4704717,147.7707,48.06318,0.6451373,-1.1335264,58.41692,30.298761,-2.2276373,-1.7354956,142.1876,24.729015,-0.9878404,2.6295626,37.8083,0.034540527585304535
53.653862,-0.11230658,-1.8489776,53.99258,49.94695,-0.32466438,1.7493551,52.60253,37.237747,0.28175184,1.107599,38.7256,31.65177,-1.4892257,-1.3488762,73.7361,0.008797378144065253
49.99574,0.20745161,3.1270843,51.07542,44.471012,1.4000155,-1.9977173,95.65394,44.26156,0.9843789,0.8319636,67.4949,39.233356,1.0390885,0.1802507,62.38921,0.04465250839139277
63.448868,-1.2408899,2.998096,118.8973,51.592094,0.36747956,0.1400162,55.115,27.757607,-2.0656984,-0.3230215,111.2738,16.407696,-1.6573061,-2.6694293,44.59459,0.020371624394376654
53.122593,0.023667267,-1.3208922,53.13747,40.796185,-1.301612,2.108739,80.51757,32.49522,-0.9327547,1.3282666,47.68623,15.106171,1.1224662,-1.5733838,25.66461,0.02400756856938895
49.306366,0.5075463,-2.392807,55.79461,41.92021,-1.7497807,1.3431062,124.2337,40.427242,-0.6521522,-1.3065683,49.33319,35.598488,1.1657219,1.1015863,62.65219,0.02287514581291945
50.034748,0.55387145,-0.60438544,57.90764,41.757835,0.2613608,2.5889304,43.1922,33.39342,2.1499043,1.4035084,145.2703,28.688084,0.35353923,-1.9714953,30.4997,0.019850163197724147
69.89934,0.9713293,-2.2532506,105.5491,34.50709,0.70116055,0.84337175,43.34264,32.46086,1.8116484,0.3618082,101.9906,19.322021,-0.7074701,2.0681896,24.36257,0.010412391052827196
64.376526,0.23548132,2.7274752,66.16967,49.95469,-1.2569296,-1.0075456,94.89243,43.98021,0.3445179,0.68825835,46.6162,11.726769,1.5070081,-1.7168005,27.76183,0.03606470223670068
58.00028,-0.3779455,-0.7814637,62.19228,56.212036,-2.3207674,2.1425471,288.9773,48.190178,-1.2163979,-2.4521666,88.4604,35.855434,-0.88612044,0.7421001,50.87802,0.0269625672422195
64.34556,-0.61319107,-0.99900764,76.82646,50.66789,-0.57977426,2.6072202,59.42483,34.628407,-0.48854348,1.914356,38.84372,20.895836,-2.359319,-0.20724402,111.5652,0.017006864663827
52.62999,1.6214266,-1.4442226,138.3622,41.80399,-0.31371805,2.6408386,43.87807,36.670284,0.94701356,1.6963403,54.38014,34.87813,0.7320333,-0.121933416,44.64809,0.041590350267001454
109.20488,-0.31932443,0.680358,114.8201,65.34245,-0.7394163,-2.6417904,84.03382,47.54164,-1.8641223,-1.6806375,157.0135,24.414366,-0.85038143,2.7252786,33.78693,0.009469159272747182
76.95807,-1.3885547,-0.90607643,163.8624,60.30686,-1.8860979,2.2504025,203.3925,50.029102,-0.75229937,-2.7649693,64.86661,48.925972,-0.93569773,0.7146783,71.95307,0.022748428496598288
110.91256,0.81480545,-1.4365084,149.813,101.87022,0.1631547,2.208438,103.2291,31.11637,0.45862007,0.27714545,34.44652,25.175371,1.4047219,0.8890086,54.37664,0.04242160361956001
59.82036,-0.47428054,-1.8760538,66.67548,43.895187,-1.3077726,-0.18819204,87.09573,39.426174,-0.18923251,2.3978164,40.13419,38.766445,-1.44191,1.4707353,86.55075,0.021386821890243605
42.133453,1.5670607,2.1091516,105.3589,36.457798,1.4068824,-1.5536093,78.89671,18.26787,-0.65829456,-0.56488895,22.3711,11.485697,-1.4763796,1.0668412,26.44888,0.012240715349397866
70.69226,0.21372403,-2.6732042,72.31296,58.73286,0.5254778,0.08059286,67.03004,36.219444,-0.31929883,2.355274,38.0815,30.163605,0.6121571,0.0514438,35.99402,0.03742356001677407
81.64249,0.32674238,0.8682342,86.0395,80.99761,1.4057564,-3.0897465,175.1084,36.67628,1.1718849,-0.9120961,64.87767,29.657753,0.09928993,-1.3779414,29.80406,0.040242792019602125
133.43065,-0.44127244,-1.879447,146.6337,121.4707,-0.33502072,1.0387369,128.3516,35.708237,-0.15420723,2.5047703,36.13365,7.714399,1.481828,0.15782754,17.85191,0.026949987173577827
50.8182,-1.1164771,-0.026573373,85.92106,46.31854,-1.1975994,3.1329036,83.69932,42.645252,-1.4064926,2.7845678,92.2548,38.11932,-2.1117887,-0.37483567,159.7967,0.03624238908306252
71.37934,0.1559159,1.9909998,72.24871,69.07227,-1.0762506,-1.5533717,113.0896,18.432217,1.6461332,-0.38465613,49.5797,15.30083,1.0269337,0.7844023,24.10335,0.028225905093998117
43.35254,0.9297029,2.5848048,63.47739,36.978912,0.31730187,-2.077688,38.85611,36.624947,2.0586388,-0.20089372,145.8208,25.215082,-1.7801824,0.72533095,76.90027,0.025854328832792702
61.94231,-0.07930259,2.8053873,62.13719,55.609734,0.9431759,1.0467367,82.23328,45.84366,1.2003772,-1.3961419,83.03318,32.61386,0.8731617,-0.80175716,45.8567,0.03407111697522001
124.36477,-1.0957863,-2.1285367,206.8068,82.935776,-1.3037145,0.8910379,163.9837,56.1902,-2.440491,1.5351171,324.9421,19.122753,0.31478462,-0.9134521,20.07804,0.02375020782710854
74.74846,0.43244126,0.91390485,81.84725,54.879166,1.8887306,-2.1520243,185.553,27.799719,-0.1480624,-2.8138247,28.105,11.657861,-0.99718624,-0.38478446,17.95054,0.06534587760780236
68.10236,0.32017294,1.9055077,71.6229,40.743107,-0.21159448,-2.1087422,41.65859,38.473866,1.2013297,-0.03734436,69.7402,28.307846,0.9209731,-1.4004079,41.186,0.004017199612408806
42.210693,-1.8252532,-0.16329116,134.3469,41.920025,-0.9063996,-3.08894,60.35164,35.63234,1.0679587,1.2766548,57.95856,27.001059,-0.48954985,-1.9548869,30.30172,0.02039209491591216
56.25411,-0.2633185,-2.2630038,58.21563,37.50991,1.9631525,1.0223627,136.2015,35.04807,-0.6036801,0.96279544,41.63066,17.851246,-0.30257848,-1.7780187,18.67468,0.01688312526353835
50.205402,1.3160015,-2.843493,100.3277,38.638306,2.0656204,0.7104791,154.8803,38.58639,1.5258876,0.5641317,92.92861,34.05441,0.05475743,-1.9914428,34.10548,0.060214020695954995
60.163063,-0.14479782,-3.1305609,60.79486,48.88138,0.55464774,-0.39718473,56.59491,40.283928,2.0821495,0.9468993,164.0836,15.608215,2.2255697,-2.14293,73.09922,0.05464584145905931
49.310265,1.3944358,1.2830817,105.5405,46.30353,1.0889987,2.1434617,76.58258,43.82917,1.2724246,-1.4627595,84.36343,43.099667,1.0607963,-1.4224002,69.71048,0.04209962067122003
100.406334,1.1579568,2.1699483,175.5881,55.172287,1.1083044,-1.8165911,92.67112,51.91335,-0.020072043,-0.6307011,51.9238,28.1484,0.81177986,0.04303289,37.94375,0.01624320612855028
53.41495,-1.5538679,0.8960246,131.9659,40.769276,-1.280977,-1.6361442,79.05002,32.403023,-2.0245872,-2.7270787,124.8332,12.068982,1.4932961,1.6577538,28.21954,0.012648381192490758
54.66728,-2.4052339,-0.012682929,305.3513,36.918007,-2.4295802,-2.9489677,211.2114,36.178627,-2.3131514,1.8125606,184.6046,29.056059,-0.84864813,-1.9135764,40.16243,0.18831551236102637
59.200726,-0.11896357,-1.5533144,59.62014,58.883015,-0.98308605,1.3195047,89.70375,38.441242,-1.0846366,-2.4097266,63.35865,30.698479,-0.965156,1.1363562,46.14167,0.03441655151341598
101.25585,1.016777,0.31391814,158.2645,99.93923,0.9276863,-2.9308445,146.1171,28.795238,1.5966343,-1.8005916,73.98889,19.395573,2.0273015,1.1468042,74.9179,0.04595700906547494
85.0572,-0.14636634,-0.0026480954,85.96992,76.22249,-0.5488476,-2.484063,87.99397,29.168547,-0.3511761,1.7105874,30.9857,27.354275,-0.46102935,2.4269948,30.31318,0.014898790459660714
39.131817,-0.44578582,-0.920919,43.08487,37.802486,0.7908054,2.2337852,50.25181,17.470303,2.4284203,2.1680999,99.83516,16.11912,-0.8866017,-0.9471292,22.88046,0.013369293332961295
53.985416,0.4084269,2.5527995,58.55108,43.676907,0.16618037,0.7671584,44.28139,38.847706,-0.9039553,-1.7895458,55.83028,31.296982,1.7819483,-0.7965207,95.60806,0.027098647646468053
171.22151,0.1392262,3.003537,172.8837,107.547295,-0.092287794,0.12350494,108.0056,70.56523,-0.8358498,-0.64392626,96.68422,8.49485,-1.3416395,0.712162,17.35807,0.015674151612893494
88.60732,0.351436,-0.7550816,94.1357,67.982056,-0.13056438,2.6318312,68.56233,23.798233,0.31207386,2.5718892,24.96653,20.909763,-1.7353523,0.7808044,61.13245,0.03536471478922432
52.729645,0.05004688,-2.0990973,52.7957,47.255917,0.4731366,0.6858205,52.64464,38.537514,0.39889148,1.3362778,41.64432,28.9356,2.0505614,-2.2847233,114.309,0.017212750279939657
98.0529,-0.42331368,0.0706637,106.9701,73.77476,0.035417948,-2.7589877,73.82103,44.70525,-1.3154134,2.8653336,89.29101,16.034859,-2.3403852,0.5532938,84.03489,0.02016580380269628
61.337006,-0.5299914,-0.68919337,70.15505,47.791935,-1.2868063,2.213353,93.13106,41.16048,0.14080511,2.790711,41.56917,24.037926,0.40093368,-0.59148645,25.99597,0.027414714904770876
65.63948,1.9756387,2.9525793,241.2217,34.442215,1.5287222,0.031351324,83.16232,21.690407,-2.0667398,-0.67530906,87.03954,13.1163025,1.4003794,0.01119804,28.22131,0.10191460279315712
58.59089,-0.4439053,0.16461691,64.45903,38.375538,0.35451904,-2.6577792,40.81249,37.528202,-1.5996966,1.8880999,96.70057,29.965527,-1.8272288,-1.9871428,95.55248,0.021046980122000444
75.89712,-0.9307013,-3.1155586,111.2107,53.41317,-0.024135018,0.5936953,53.42872,48.34802,-0.7521595,-1.2151252,62.68137,22.831656,0.4155748,0.8676969,24.83173,0.015452527279173017
93.90355,-0.12104995,-1.219585,94.59238,77.87428,0.26191646,2.801612,80.56069,47.488846,0.99333966,1.3400702,72.90904,34.20847,-0.84029686,0.48579302,47.01334,0.017262479436794813
85.387024,0.43634066,-1.5844513,93.64537,38.427967,1.4703451,1.8388386,88.01123,36.57603,-0.700942,1.8518146,45.93526,25.208382,1.3735185,0.55027646,52.96831,0.03238097181669359
93.670715,0.56578827,2.529842,109.0677,90.506454,0.3186995,-0.5992293,95.14183,20.27298,1.657573,-1.6356279,55.11376,17.7825,-1.0783569,1.3864963,29.16329,0.027693271453375752
99.19251,-1.5260187,1.3887293,238.9164,68.91813,-0.78104794,-2.7656841,91.03001,59.456623,-0.94509387,-1.1758804,88.04627,29.039953,-1.446948,-0.64125556,65.12806,0.03471195284282045
134.63956,-0.27556515,1.76287,139.784,115.58114,1.0052176,-1.5770135,179.0621,38.95775,0.639907,-0.26366973,47.2099,12.907238,1.0918943,-2.619983,21.39694,0.03068000580950777
78.59644,0.21016325,2.1046803,80.33859,63.971947,0.9979117,-1.678373,98.55709,29.275545,0.3995586,-0.50640106,31.64368,23.558792,-0.5240341,0.4450914,26.86825,0.048210113948496454
