l1_pt,l1_eta,l1_phi,l1_energy,l2_pt,l2_eta,l2_phi,l2_energy,l3_pt,l3_eta,l3_phi,l3_energy,l4_pt,l4_eta,l4_phi,l4_energy,n
52.247997,0.7447839,0.14473745,67.42141,50.44537,1.6061255,-2.5728984,130.7577,38.881893,1.0483084,3.038847,62.27618,33.373688,2.389067,0.48783287,183.4723,0.025220390232465074
69.52847,-0.47226596,0.83571076,77.4273,67.52719,-0.35021532,-2.4100666,71.71082,28.66997,-0.7960074,-2.1763854,38.24287,26.27314,0.4660097,0.7089961,29.17794,0.029991276561754977
65.59729,-2.1233983,0.6482303,278.1037,41.923595,-2.2394035,2.78114,199.0166,41.218422,0.7069795,-1.9367186,51.95558,15.992143,-2.002673,-1.4651256,60.32081,0.04836713841626914
105.97839,-0.7568096,2.350648,137.8051,66.11839,-0.27344373,-0.42501184,68.60571,51.91155,-1.2036875,-1.617328,94.28351,17.119076,-1.9235647,0.22177349,59.84316,0.01133333682229045
209.1123,-0.20990622,-0.8271268,213.736,205.71342,-0.24018782,2.4787207,211.6759,23.6183,-1.2974088,1.3783123,46.44586,16.585756,0.911278,0.251634,23.96235,0.04616356682747812
71.46097,0.5207694,-1.2879488,81.37209,50.636803,-0.5550399,0.53883725,58.63893,46.89918,0.04151641,2.6491811,46.93961,30.10526,0.30500522,2.3940794,31.51647,0.018389741385883823
116.03002,-0.059441503,0.61716235,116.2351,85.0537,0.2123544,-2.6391282,86.97864,46.99467,-0.84253496,-1.662351,64.68497,25.96148,-0.42620784,2.2244906,28.35538,0.004679462081576379
71.08804,-0.76973206,-1.4604508,93.20797,35.028084,1.7902497,0.9832629,107.8492,33.668552,-0.9849074,2.444345,51.36201,19.934177,-0.8601768,1.6427965,27.77494,0.06998759592505858
136.37512,0.856148,-0.80631334,189.4844,99.30162,1.1240886,2.2333179,168.9299,48.564793,-0.120884985,1.8465196,48.92007,33.33245,1.0933435,-2.21775,55.32069,0.03961371645973546
58.909935,-0.16898331,0.5744896,59.75303,53.06952,-1.2482902,-2.3041549,100.0725,35.151386,-0.44606268,-2.3323457,38.70683,34.440765,-2.0327523,1.2662948,133.7342,0.024088655924919183
241.42757,1.543627,-0.91903484,590.9115,193.48123,-0.3468254,2.038228,205.2351,55.306416,0.30512717,2.6245239,57.90104,13.829103,2.176916,-2.5133972,61.76393,0.019883537779841042
106.94072,1.8946005,-0.31358585,363.6129,57.229755,1.1858649,2.3235295,102.4126,53.95126,2.197221,-2.6858747,245.7771,20.599522,1.9251212,2.328424,72.11725,0.03443564480090242
79.869354,0.73048025,2.9936109,102.1431,42.349655,1.0374596,-0.04449991,67.25956,37.928574,-0.8115512,-0.7452363,51.11949,18.117388,-0.8692822,1.0627275,25.40466,0.019414133840911618
155.84195,-0.71759874,1.8985528,197.7189,95.58649,-1.3221694,-1.0926528,192.0384,52.529667,-0.15245152,-1.4227202,53.14128,10.8381,0.32404384,-1.7155882,11.41212,0.00800123946077468
170.7268,0.6444068,-1.3970717,207.4186,125.76387,0.45589623,1.8503803,139.0613,75.46496,1.0465051,1.1536089,120.7003,33.404804,-0.03912798,-2.433893,33.43038,0.016983570524478304
65.2573,0.7257778,1.7587472,83.21238,54.323624,-1.5290436,-1.9261794,131.2053,49.537052,-0.3942898,-0.37559727,53.43783,15.798438,-1.3717893,2.8200595,33.14553,0.023018242287346183
85.59985,0.38824803,-2.2482858,92.13282,66.9883,1.3327252,0.4211372,135.8228,25.73554,-0.18691468,1.1220841,26.18641,24.646679,-0.07101846,2.4285455,24.70886,0.05526048169075676
51.49003,-1.1375546,1.5373261,88.556,50.51309,-0.71530616,-1.7447895,63.99642,48.09716,-1.3630232,-1.0748026,100.1353,43.581936,-0.9125722,1.9434613,63.02408,0.013903845038602296
51.53755,0.13858637,-1.35551,52.03326,50.910748,0.7428982,0.7801161,65.61763,36.740845,1.5667684,-2.7023141,91.84952,33.232433,1.1242923,2.003862,56.54366,0.008436149730676561
76.33633,-0.83334404,-2.0805044,104.4126,66.51117,0.44147503,1.2522686,73.09865,33.659065,0.9880041,-1.106675,51.46786,33.593075,-0.4927739,1.5306007,37.75492,0.01801942828274943
51.438023,0.7578519,0.6361367,66.93013,41.800644,-1.4768484,-2.30041,96.2978,37.61401,1.327866,-2.9885066,75.94316,24.4948,0.46172592,0.26165575,27.15255,0.06419741354472304
76.632126,-0.3777577,0.11599786,82.16519,62.442406,-0.15213716,-2.1450365,63.16644,57.172768,-0.50719416,2.794346,64.6855,26.730955,1.2286831,1.1235098,49.57797,0.020470919692249546
67.85694,-1.613254,-2.971145,177.0508,67.76602,-1.0944979,0.75033164,112.5726,41.46386,-1.7537811,-0.9267352,123.345,7.746426,1.2569917,-2.941315,14.71566,0.030392434627607892
55.548927,-1.5942299,-0.29068917,142.4163,51.036568,-0.59926295,-2.5955915,60.47814,35.622948,-1.191855,2.678717,64.06505,34.629124,-1.4338851,0.8721735,76.76145,0.017610999327978355
56.412994,-0.766434,1.8820263,73.80923,48.37585,0.39382863,-1.421144,52.17616,47.91974,-0.5237535,0.4950023,54.64399,43.01715,-1.5886374,-2.4133294,109.7212,0.02958412005329576
47.767826,-0.5372072,-0.7501777,54.82789,42.841423,-0.8911746,2.4826293,61.00973,38.030396,-0.2413754,2.1370516,39.14365,32.20478,-1.740855,-0.92707354,94.64321,0.01780466975321156
64.23833,-0.10767037,1.3061247,64.61105,49.619114,-1.3606523,-1.1543976,103.0894,30.503777,-0.06197726,2.8521693,30.56238,26.45477,0.9376999,-1.8637089,38.96295,0.012188025088735677
46.79769,-0.25052923,-0.41568315,48.27401,44.115635,-2.2113426,0.95970464,203.7594,42.1744,-1.7855223,-2.4915857,129.273,35.530655,-1.2762469,2.906116,68.61412,0.04006832141184294
45.50824,-1.7670225,2.89934,137.0763,41.453857,-1.150544,-0.15669274,72.05461,24.492962,1.3856707,-0.03722834,52.01891,21.534931,-1.2491696,-2.976629,40.63845,0.028052373082942086
116.944725,0.4042299,-2.7108047,126.63,100.44474,-0.5940208,1.0130466,118.6935,43.455193,0.3840856,-1.3133421,46.70009,42.408573,0.3762779,0.13327768,45.44638,0.02834747905057372
96.58975,-2.0993702,2.515856,400.0536,79.39583,0.12536132,-1.1112702,80.02051,25.436476,-1.5639433,0.40462327,63.425,20.216835,-1.5501813,0.22821245,49.77925,0.05411462126633525
47.630028,0.4242839,2.571085,51.98183,43.69976,0.3371022,-0.4935321,46.20633,40.130405,0.5115921,-2.3558915,45.49754,38.001015,-0.5978613,0.66217595,44.99724,0.0159986084969331
68.5813,-0.7959097,2.5077317,91.47467,46.565723,-0.16026768,-2.0563192,47.16504,44.716873,-1.3809708,-0.5189946,94.57835,44.42622,-0.64257073,0.53750825,53.9179,0.026172811544917712
48.522465,-0.19413035,-2.5846362,49.43967,45.75161,-0.036360957,0.5638468,45.78186,44.265842,-0.75914377,-0.92026126,57.64549,43.778194,-0.31605232,2.158923,45.98293,0.006328989706693276
70.71683,-0.7919102,-2.765847,94.07418,58.30356,1.590986,1.5530537,149.0329,39.200176,0.7053916,-0.39869455,49.36389,33.3552,0.23730174,-0.5391771,34.29877,0.04531916069476807
47.23983,-0.18085381,-0.6739056,48.0145,44.287952,1.0373262,2.443148,70.33068,37.26566,0.5511765,2.5258346,43.07099,34.254463,2.1543021,-0.6424011,149.6553,0.023093963368556073
47.10823,-0.8186966,-2.1371334,63.79747,41.363808,-1.2690973,1.1992877,79.39214,27.00898,-0.5793889,-0.1862108,31.67057,17.427004,2.2202435,2.7771382,81.19377,0.035764856562197925
96.06315,1.0286353,1.1768241,151.5271,64.05876,-0.22159821,-1.9173591,65.63804,58.640915,0.96762437,-1.1242039,88.30353,47.251827,0.69397354,2.5980835,59.09409,0.009108770686719336
46.42204,0.26614463,1.8856071,48.07588,41.954304,-0.55978125,-1.4656503,48.70105,24.184618,-1.2790061,-0.95039517,46.81393,17.73748,1.6382926,1.8034323,47.36516,0.010427600982127501
55.560944,-0.90675396,1.3287263,80.01066,51.010586,0.65982866,-1.0196993,62.5237,50.408848,-0.18465447,-2.8404133,51.27069,9.26159,1.9868073,0.5038035,34.40378,0.011529917184169665
83.3358,0.6442356,1.192972,101.2361,78.70741,-0.7706073,-2.7275572,103.2567,31.08748,-1.7355386,-0.8900495,90.90426,30.677366,0.034717713,-0.782782,30.69586,0.020880194013016846
72.838615,-1.4490907,0.96261483,163.6692,64.40176,-1.8401988,-2.3993528,207.9074,48.61833,-1.8889277,-0.4651,164.4152,38.01961,-1.6913397,2.9948301,106.6644,0.0569216353313201
38.106647,1.0559158,0.8485413,61.39896,25.413727,-0.5390243,-1.2492279,29.19593,23.117136,1.9866831,2.9686532,85.86234,13.445615,-1.5740597,-2.4611642,33.8386,0.014747270938896674
81.40313,0.040620115,-0.7242897,81.4703,61.060875,-0.69912106,3.0321357,76.60104,46.694126,-0.1636534,1.1376941,47.32081,20.461723,-0.8818444,2.9005244,28.94688,0.05213833389028471
54.08882,0.45138866,-2.6293912,59.69337,48.229317,0.71923006,0.6316096,61.25073,47.809135,0.13160995,-0.47072315,48.22379,39.6375,-0.46301487,2.6210146,43.96275,0.009198999641434504
124.06271,0.40567183,-0.9058946,134.412,76.66213,-0.2357503,2.5278287,78.80238,47.987514,-1.4990568,1.7702659,112.79,7.7844086,-1.5102829,2.1661518,18.48352,0.017274653958389775
36.093243,1.5227793,-0.3679927,86.67892,35.70816,-0.9738682,-2.5561671,54.02266,31.953197,-0.27038324,1.114293,33.12833,18.44673,1.7049576,2.921137,52.41576,0.014522645120673252
46.229355,0.07507422,-1.0765365,46.35969,45.477924,0.050087385,1.6953899,45.53499,29.827171,0.59266716,-1.9175594,35.22077,24.408367,-1.7521242,1.825156,72.49584,0.010814176817705025
76.350235,-0.7489238,-2.2312365,98.78186,56.383926,0.22205482,1.188758,57.77974,36.52058,-0.83850914,-0.685934,50.12944,31.204248,-1.0170468,1.6491714,48.78282,0.024240248785364425
73.22481,-0.38489532,0.028283123,78.71603,56.51454,-0.73500985,1.9141229,72.47999,51.143707,-0.15121831,-2.584412,51.72957,30.224022,-1.3577403,-1.9349071,62.63386,0.009728821570872109
65.59048,-0.830844,-1.0315777,89.56171,62.582054,-0.69672304,0.7434118,78.39591,54.88725,-1.0038009,-2.7318344,84.94123,46.324234,-1.6914682,2.2585166,129.9787,0.006795967534206821
40.244667,-1.3602228,0.99543476,83.58143,33.753048,0.10024939,-1.4437606,33.9228,32.693405,-0.088641286,2.3965523,32.82194,22.552301,-2.4111423,-1.6659789,126.7034,0.002557720619616312
40.167362,-1.7368156,1.9982758,117.5962,38.85178,-0.5562854,-1.0055906,45.01982,27.46254,1.4128499,2.7564418,59.74605,25.51807,-0.86659896,-0.58358854,35.71491,0.05249296832202957
81.54614,-0.08953237,2.481504,81.8732,70.702225,-0.31749418,-1.2016491,74.29574,32.368347,0.46256724,0.9232364,35.89344,21.752476,0.48177767,-0.47143826,24.32617,0.024941495587298107
66.310196,-0.4807083,3.0237014,74.12036,49.36058,-0.80782676,-0.15680976,66.36169,23.769747,-1.6654376,-0.63179225,65.09458,14.102654,1.6135246,1.7192928,36.80553,0.018379285894631763
63.774124,0.7705844,2.0632155,83.66436,41.559975,0.71826476,-2.2597156,52.74935,37.660545,2.103043,-0.032145645,156.5387,29.714312,0.09219482,-0.88017446,29.84068,0.035018988823783806
65.02611,-0.012804212,1.5685139,65.03144,37.42426,1.7963324,-0.17300133,115.8918,35.223686,0.251115,-2.2560613,36.34012,34.599934,-0.03243001,-2.010293,34.61813,0.02646747194401391
83.77768,-0.52022874,-2.0932229,95.37238,47.915543,-0.35274202,1.6395727,50.92757,43.628666,0.8863569,-0.007711804,61.91844,25.179743,-0.7217797,1.5124133,32.02837,0.01739605692874268
80.59227,-1.9986745,0.6651592,302.8167,53.14204,0.19412789,-2.4557977,54.14654,26.51165,-1.1857078,-1.5226138,47.4364,25.752087,-1.7246321,2.72609,74.53549,0.02289309248511954
53.30712,-0.8102371,1.1823062,71.78319,51.255165,0.24832964,-2.41555,52.84369,43.846558,-0.98332685,-1.3441588,66.809,28.64375,-1.0795299,1.2773867,47.01944,0.023464969469983117
94.15464,0.29568127,1.3861722,98.30056,77.43425,0.05124225,-2.3980246,77.53594,35.343975,-0.66506845,-0.5638352,43.45298,23.415962,0.4238355,-1.1371813,25.55081,0.028560670107580028
67.923515,0.70904046,1.2176892,85.7248,46.88307,0.99104416,-3.0514781,71.85382,35.6148,0.062382318,-0.9871891,35.68412,30.008,-0.7773039,-1.4512513,39.53918,0.023421604835212193
69.46762,0.8720249,-1.5875288,97.5969,69.08116,0.1663725,2.3599892,70.03945,29.259302,-0.043735016,0.5898061,29.28729,26.271255,-0.9606193,0.17298181,39.35395,0.013925077169764214
48.580708,-1.7834706,-2.9269218,148.6212,47.41907,-1.6072338,-0.23893875,123.039,29.125547,0.93794876,2.273748,42.90434,20.23301,-1.9032235,-0.032094896,69.36451,0.06341091266040391
85.77161,1.6539497,2.241113,232.393,81.50914,0.41461012,-1.0387374,88.61585,39.54461,0.44489074,0.834779,43.52307,30.069622,1.514378,-2.0783095,71.66398,0.018906913792326445
186.17542,-0.18022928,2.8281653,189.2073,157.79182,-0.0066470513,-0.34930685,157.7953,44.04856,0.812737,-0.8100665,59.41515,28.548632,0.33118933,1.6242994,30.12869,0.021210976733386525
60.876846,-1.3709935,-0.5450185,127.6319,42.699574,-1.3039708,1.154531,84.44582,35.81824,-0.15488657,-3.1333747,36.24873,34.26984,-2.0807917,-2.9299693,139.4036,0.0131205560346123
118.22776,-0.9690287,2.5009482,178.2186,69.544014,0.22755995,-0.9732054,71.35241,49.346542,1.5505965,-0.39627543,121.5505,11.711575,0.6460314,0.52523947,14.24172,0.0352291908769337
77.84558,0.8338359,-2.4029841,106.5127,37.73735,2.4376943,1.0669281,217.6309,29.05119,0.30866042,0.013660884,30.44608,21.578022,-0.21233228,1.0736598,22.06628,0.03508492348174544
257.5568,0.51537263,0.2682443,292.5254,149.48502,0.71605957,-2.9636674,189.4744,128.52687,1.2634078,-2.6302042,245.4957,23.726852,-0.2953206,1.0952376,24.76905,0.027826704550631874
46.011097,1.7296233,0.4031973,133.7975,42.88115,1.2747741,-2.6478024,82.70459,34.08542,1.7580738,-2.735161,101.8068,31.036945,-0.016921021,0.53209996,31.04139,0.04522530838470265
52.636044,0.34475368,2.947622,55.79518,42.768295,-1.0570825,-0.3637844,68.97309,41.883915,-0.07951136,-0.80470556,42.01638,39.296513,0.04697163,2.0283542,39.33988,0.033922393900976705
85.48904,1.7631712,1.0876681,256.5696,74.42299,1.2936232,-2.6531563,145.8783,32.3373,2.0370684,-0.96030456,126.0913,16.120142,-0.37672818,-1.0890832,17.27765,0.019622269481910527
58.017067,-0.65042496,1.5212052,70.72799,54.786785,0.29414254,-1.8075066,57.17399,28.565104,-1.6899806,-1.2347069,80.03798,22.287046,-0.76420456,1.5460641,29.11791,0.006219465040424988
92.92522,-0.82706714,-2.1250625,126.561,86.771996,2.2943506,1.1221714,434.6765,23.345976,-1.1222754,0.39039353,39.65751,13.0896435,0.7224104,-2.47857,16.65639,0.04941261019157841
50.652397,1.8720611,3.0963433,168.5583,46.49586,-0.006247574,-0.8956469,46.49677,31.045755,1.2662921,1.7219892,59.44562,26.424467,0.49882016,0.1256883,29.7807,0.022849894028825913
64.97108,1.3755496,0.77558315,136.7626,64.9369,2.0690548,-2.42218,261.1646,29.570707,1.4860387,0.3416443,68.6901,28.3622,2.1105301,-2.6810188,118.7496,0.09006041496980846
94.27504,-1.7861264,1.0574676,289.137,92.307556,-1.1822294,-1.6448293,164.6874,27.570818,-1.806825,-2.9956803,86.23121,18.51811,-2.2463715,2.289404,88.50873,0.05472920502593911
60.544933,-1.6247447,3.0578842,159.6595,46.319077,0.36604324,0.5780785,49.45697,27.041529,-0.68810004,-0.43054992,33.69998,19.324936,2.427579,-1.7284253,110.3421,0.028425332651227368
43.973614,0.030362364,1.1745156,43.99389,33.580425,-1.5205364,-2.894236,80.48007,27.59609,-1.5271467,-1.8383836,66.53656,23.588043,0.63412035,-0.24537049,28.49158,0.036426493778670466
46.415157,-0.042946212,-2.2686834,46.45797,42.578743,0.498678,1.664043,47.9836,40.833927,0.61458796,0.73369694,48.79161,34.348656,1.8320731,-1.4697931,110.0343,0.04464667953902805
61.15874,0.28893623,-2.5194192,63.72944,46.519833,-2.1250257,1.7528112,197.5358,38.383858,-0.39147168,0.2785718,41.36278,29.61458,-0.6926675,-0.77221483,37.00758,0.05752902184466002
74.92835,-0.7077462,-1.3802795,94.49086,50.810593,-1.5002304,2.090685,119.5523,30.414995,-0.0034004939,0.34137553,30.41517,26.119408,-1.4682381,2.3105345,59.70779,0.021039891501388446
39.4386,0.6562005,0.7824484,48.23881,32.063095,0.934939,-1.7726915,47.12743,31.444168,-0.8424017,-2.3849216,43.27679,25.22825,-1.1075274,1.5182952,42.34865,0.009073818392692065
38.001587,0.45790938,1.6813325,42.0558,34.832043,-0.9306348,-1.4373552,51.03629,33.943005,0.109963164,3.0845103,34.14843,33.84482,1.7230523,-0.15376854,97.81356,0.03426053371332406
74.23069,-0.09879394,-1.2479695,74.59324,60.892883,-0.0889538,3.0222626,61.13396,53.318336,0.23125288,1.2381572,54.75038,23.298885,1.3951017,0.57912916,49.89681,0.012307244099619122
215.5237,0.2929747,-1.5108608,224.8397,199.42928,0.022817725,1.7757252,199.4812,76.73973,-0.44179475,1.2363627,84.35147,52.66634,-0.5315848,-1.5235957,60.28452,0.039296242960909354
41.246918,-1.6153004,-0.2393072,107.8242,39.076183,-1.8384786,2.168979,125.9431,38.175995,-0.6522024,-1.3394556,46.58735,30.557077,-0.0842751,2.6417842,30.66565,0.034985377987586656
48.56232,0.8090503,-1.572842,65.34193,45.023647,0.5601078,1.6692892,52.27266,22.222647,-0.90688723,-0.31967416,32.00484,19.746521,2.0245087,2.5664988,76.06803,0.020564867942845594
112.10533,0.9624619,-0.79302746,168.1628,97.51996,-1.299171,2.1908689,192.0663,70.42449,-1.4478139,-2.8299866,158.0638,50.16749,1.3689739,0.45615846,104.9926,0.03785410863920475
159.17172,1.0624042,2.461401,257.774,137.52571,1.3271699,-1.0516831,277.4983,52.86697,2.057855,-0.29281276,210.3282,34.904213,1.8075013,1.4298406,109.2373,0.021542922272689714
54.724598,-0.15772848,-0.14592452,55.40674,49.5382,-0.53422564,2.550379,56.77696,39.37879,-1.1158112,-1.0102152,66.54411,36.60928,-0.5665833,2.7580936,42.64426,0.007154586354307299
72.09305,0.8334396,-0.38670284,98.61508,66.83123,0.7593512,2.493636,87.04298,41.53086,0.44241765,-2.2013535,45.66208,23.17518,-0.7865601,1.0761049,30.72147,0.017944133048377563
47.827927,-1.3723366,-0.7459235,100.3925,46.083256,0.0437763,3.0328805,46.12742,43.27359,-0.56803244,0.32959318,50.44469,33.116398,-0.2834816,2.7232764,34.45598,0.03166218642833195
91.314186,1.8823985,0.3782969,306.8826,86.302185,2.2052631,2.962053,396.2504,34.700764,1.1204847,-1.1752839,58.86051,21.683226,0.55854285,-2.231851,25.15433,0.021870719404816708
71.6948,-0.6033562,2.281766,85.14536,50.33657,-0.9289845,-0.20439774,73.66484,36.457687,0.25079444,-2.2365746,37.61026,25.27687,0.19368076,-0.65693617,25.75245,0.016686880993023113
54.192806,0.55605793,2.1804137,62.78915,48.096573,-0.6093802,-2.0882893,57.30656,40.117645,0.57289124,-0.50714266,46.88308,25.965471,-1.8912318,0.7063103,88.00234,0.022409192448178305
82.324936,0.16005743,-2.4460356,83.38171,69.49284,1.0631998,0.5169398,112.6121,30.436964,-0.20703252,2.0822444,31.0916,19.465195,-1.2722374,-0.43099913,37.46108,0.025423071925501972
52.086697,0.93681186,-2.2092338,76.66402,49.89892,-0.19103152,1.0444553,50.81217,38.614876,0.49440405,0.9351437,43.43122,36.559177,-0.9604874,-2.0529795,54.75972,0.030300354267547833
67.23084,0.61575735,-3.084667,80.38421,58.923157,0.8566846,-0.27676892,81.90042,36.37672,1.4800082,2.1264877,84.04146,31.599129,0.8982492,-0.35479707,45.22756,0.053208036857789326
143.51028,-0.41696098,-1.3268304,156.1672,101.75466,0.6171759,2.3385046,121.7572,71.780815,0.38221076,1.2323878,77.08801,12.284757,-2.0168974,-0.13570642,46.97717,0.028727948057431937
73.095215,0.36418736,-2.4659967,77.99642,40.574432,-0.6749756,1.0739684,50.17341,24.674913,1.4746704,-0.3710216,56.73317,24.015572,-0.48466927,0.91190183,26.89191,0.02096542163891509
45.46368,0.26697823,2.091589,47.0936,38.706013,-1.5446234,-1.0678822,94.82196,35.969425,-1.2715195,0.4070052,69.1813,35.147167,0.34271884,-2.5444806,37.23158,0.008845224577263373
144.24532,1.0909181,-1.3465496,238.9362,114.80715,0.42251715,2.1112988,125.2082,66.504265,1.3523941,1.6009514,137.1748,37.82713,0.07575031,-0.6969913,37.93571,0.01064771776014278
60.01212,-1.4101543,-2.396981,130.2471,42.89402,-1.0730373,1.1220007,70.05057,38.506683,-1.6330158,0.74096644,102.3244,24.142723,0.72009474,-1.690863,30.67736,0.031773459141708
100.41649,-0.9874116,2.327574,153.4774,91.19138,-1.1566582,-0.807068,159.3034,39.357483,-0.16527067,-1.8812238,39.89622,35.218613,-1.8467773,1.037745,114.4094,0.022767120931875908
90.58842,-0.16685365,1.3061032,91.85235,73.88833,-0.13591433,-1.0708457,74.57184,34.7094,1.058383,-2.720771,56.03354,28.698494,-0.6296762,-2.8442004,34.57835,0.024670959808971396
50.184654,0.9364155,-0.9030378,73.84301,46.50459,-0.23297806,-2.5433865,47.77242,38.853786,-2.3508675,1.5480814,205.73,27.522848,-0.08779186,1.333471,27.62898,0.029551856675479236
55.48995,0.8493371,-0.97548693,76.73691,48.651592,-1.3084862,2.4750462,96.59278,19.828121,0.8323175,1.8739998,27.10187,13.395782,-1.6794351,-0.23042314,37.16664,0.04661556410820992
55.480698,-0.7222941,-2.1046157,70.59332,44.576576,-0.5410832,0.787977,51.26271,31.49272,0.23454835,1.466344,32.36296,16.492695,1.7079337,-1.9754094,46.9942,0.008369077854020492
218.33665,-0.12588573,1.3502307,220.069,186.94249,0.08400164,-1.854888,187.6024,94.64346,0.016685236,-1.1939708,94.65664,62.223347,-0.46300456,2.0774984,69.01286,0.07244964073469268
43.680016,-2.1554494,-0.6709968,191.0481,43.5592,2.0262,2.3625178,168.0741,41.167168,-0.65006113,-2.1361783,50.17602,36.54456,0.26262477,1.0291743,37.81209,0.049258839226555565
56.154655,-2.160924,-2.342857,246.9224,51.45631,-0.44508198,1.4118779,56.6377,23.453691,-2.3371823,-0.6566579,122.5294,13.005415,0.05692247,0.29195884,13.02649,0.0496689341145809
40.221912,0.94069743,0.10964955,59.37001,34.263462,-0.3893224,-2.95532,36.89312,27.602144,-1.9278122,1.4468279,96.88242,27.240484,0.27914426,-1.9357637,28.3087,0.05065598625484296
